user_id,recommendations,recommended_categories,purchased_products,purchased_categories,precision@k
3017,"[6136, 7693, 4439, 7215, 9921]","['Kitchen', 'Food', 'Audio']","[9, 3, 5, 4]","['Kitchen', 'Food', 'Audio']",0.95
3022,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],1.0
3023,"[3337, 193, 9822, 2127, 6136]","['Food', 'Smart Home']",[8],['Smart Home'],0.9500000000000001
3026,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
3028,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
3029,"[6136, 813, 7693, 7215, 9921]","['Toys', 'Food', 'Kitchen']","[2, 1, 3]","['Kitchen', 'Food', 'Toys']",1.0
3031,"[6136, 4372, 7693, 3160, 4439]","['Food', 'Audio', 'Fitness', 'Kitchen', 'Electronics']","[13, 5, 11, 6, 10, 4]","['Audio', 'Food', 'Fitness', 'Kitchen', 'Electronics']",0.95
3042,"[6136, 5369, 813, 4372, 7693]","['Home', 'Food', 'Toys', 'Fitness', 'Kitchen']","[1, 13, 14, 4, 8, 11, 14, 4, 5, 12]","['Home', 'Audio', 'Food', 'Smart Home', 'Toys', 'Fitness', 'Kitchen', 'Electronics']",0.95
3044,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],1.0
3049,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
3051,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
3054,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],1.0
3055,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],"[4, 2]",['Kitchen'],0.95
3056,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
3057,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
3061,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
3069,"[6136, 813, 4372, 3337, 4439]","['Food', 'Audio', 'Smart Home', 'Toys', 'Fitness']","[11, 6, 5, 8, 11, 11, 9, 1]","['Food', 'Audio', 'Smart Home', 'Toys', 'Fitness']",0.95
3071,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],1.0
3073,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
3074,"[6136, 5369, 4372, 7693, 3337]","['Home', 'Food', 'Smart Home', 'Fitness', 'Kitchen']","[2, 4, 11, 7, 12, 8, 11, 12, 14, 8]","['Home', 'Food', 'Smart Home', 'Fitness', 'Kitchen']",0.95
3079,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[2, 10]","['Kitchen', 'Food']",0.95
3081,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
3082,"[6136, 5369, 7693, 7215, 9921]","['Kitchen', 'Food', 'Home']","[7, 15, 14, 15, 6, 7, 2, 10]","['Kitchen', 'Food', 'Home']",0.95
3083,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
3085,"[6136, 813, 7693, 7215, 9921]","['Toys', 'Food', 'Kitchen']","[9, 1, 4, 9]","['Toys', 'Food', 'Kitchen']",0.95
3090,"[6136, 4372, 3160, 7215, 6260]","['Food', 'Fitness', 'Electronics']","[6, 13, 6, 10, 11, 11, 11, 12]","['Food', 'Electronics', 'Fitness']",0.95
3091,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
3092,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],1.0
3096,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
3105,"[3337, 193, 9822, 2127, 6136]","['Food', 'Smart Home']",[8],['Smart Home'],0.9500000000000001
3108,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],1.0
3116,"[6136, 5369, 7693, 7215, 9921]","['Kitchen', 'Food', 'Home']","[3, 12, 15, 14, 6, 2, 10, 7, 10]","['Kitchen', 'Food', 'Home']",0.95
3118,"[6136, 813, 4372, 7693, 4439]","['Food', 'Audio', 'Toys', 'Fitness', 'Kitchen']","[4, 12, 3, 1, 11, 6, 12, 5, 15, 2]","['Food', 'Audio', 'Toys', 'Fitness', 'Kitchen']",0.95
3119,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],1.0
3121,"[6136, 813, 3337, 4439, 7215]","['Toys', 'Food', 'Audio', 'Smart Home']","[12, 1, 8, 6, 5, 12, 7, 9, 9]","['Toys', 'Food', 'Audio', 'Smart Home']",0.95
3123,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],1.0
3128,"[3337, 193, 9822, 2127, 6136]","['Food', 'Smart Home']",[8],['Smart Home'],0.9500000000000001
3137,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],1.0
3143,"[6136, 4372, 7693, 3160, 4439]","['Food', 'Audio', 'Fitness', 'Kitchen', 'Electronics']","[11, 12, 13, 7, 4, 5, 12, 15, 5]","['Food', 'Audio', 'Fitness', 'Kitchen', 'Electronics']",0.95
3144,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
3145,"[6136, 4372, 7693, 3160, 3337]","['Food', 'Smart Home', 'Fitness', 'Kitchen', 'Electronics']","[7, 8, 11, 9, 13, 8, 12, 2, 5, 9]","['Food', 'Audio', 'Smart Home', 'Fitness', 'Kitchen', 'Electronics']",0.95
3147,"[6136, 5369, 7693, 4439, 7215]","['Kitchen', 'Food', 'Audio', 'Home']","[9, 2, 3, 6, 9, 14, 3, 5]","['Kitchen', 'Food', 'Audio', 'Home']",0.95
3148,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[3, 4, 9, 7]","['Kitchen', 'Food']",0.95
3149,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],1.0
3152,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
3156,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
3164,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],1.0
3169,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],1.0
3174,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],1.0
3178,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[2, 7, 9, 7, 2, 3, 4, 7, 15]","['Kitchen', 'Food']",0.95
3180,"[6136, 4372, 7693, 3337, 4439]","['Food', 'Audio', 'Smart Home', 'Fitness', 'Kitchen']","[5, 4, 9, 3, 11, 7, 3, 8, 10, 10]","['Audio', 'Food', 'Smart Home', 'Fitness', 'Kitchen']",0.95
3184,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
3185,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
3191,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],1.0
3196,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
3197,"[6136, 813, 4372, 7693, 3160]","['Food', 'Toys', 'Fitness', 'Kitchen', 'Electronics']","[13, 11, 7, 1, 2, 7, 10, 2, 7, 3]","['Food', 'Toys', 'Fitness', 'Kitchen', 'Electronics']",0.95
3205,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],1.0
3207,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
3210,"[6136, 4372, 7693, 3337, 7215]","['Kitchen', 'Food', 'Fitness', 'Smart Home']","[6, 10, 15, 2, 8, 11]","['Kitchen', 'Food', 'Fitness', 'Smart Home']",0.95
3213,"[6136, 7693, 3160, 4439, 7215]","['Kitchen', 'Food', 'Electronics', 'Audio']","[2, 13, 15, 5, 10, 5, 5]","['Kitchen', 'Electronics', 'Audio', 'Food']",0.95
3219,"[6136, 813, 4372, 7693, 3160]","['Food', 'Toys', 'Fitness', 'Kitchen', 'Electronics']","[9, 5, 13, 12, 4, 11, 1, 7, 11, 7]","['Food', 'Audio', 'Toys', 'Fitness', 'Kitchen', 'Electronics']",0.95
3220,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],1.0
3222,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[7, 4]","['Kitchen', 'Food']",0.95
3226,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
3227,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],"[2, 2, 4]",['Kitchen'],0.95
3234,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],1.0
3238,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
3239,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
3243,"[6136, 5369, 813, 4372, 7693]","['Home', 'Food', 'Toys', 'Fitness', 'Kitchen']","[2, 5, 8, 14, 11, 11, 2, 5, 1, 15]","['Home', 'Audio', 'Food', 'Smart Home', 'Toys', 'Fitness', 'Kitchen']",0.95
3246,"[6136, 813, 7215, 4727, 2277]","['Toys', 'Food']","[3, 1]","['Toys', 'Food']",1.0
3250,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],1.0
3269,"[6136, 813, 4372, 7693, 4439]","['Food', 'Audio', 'Toys', 'Fitness', 'Kitchen']","[7, 7, 1, 10, 5, 5, 4, 11, 3]","['Food', 'Audio', 'Toys', 'Fitness', 'Kitchen']",0.95
3273,"[6136, 4439, 7215, 8479, 2277]","['Food', 'Audio']","[5, 7, 6]","['Audio', 'Food']",0.95
3274,"[813, 7693, 9921, 4727, 3455]","['Toys', 'Kitchen']","[1, 1, 2]","['Toys', 'Kitchen']",1.0
3275,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],1.0
3281,"[6136, 813, 7693, 3160, 3337]","['Food', 'Smart Home', 'Toys', 'Kitchen', 'Electronics']","[8, 13, 5, 6, 1, 2, 8, 7]","['Audio', 'Food', 'Smart Home', 'Toys', 'Kitchen', 'Electronics']",0.95
3289,"[6136, 813, 7693, 4439, 7215]","['Toys', 'Food', 'Audio', 'Kitchen']","[15, 5, 2, 1, 2, 5, 15, 15, 4, 2]","['Kitchen', 'Food', 'Audio', 'Toys']",0.95
3290,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],1.0
3292,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],1.0
3293,"[6136, 5369, 4372, 7693, 7215]","['Kitchen', 'Food', 'Fitness', 'Home']","[11, 6, 12, 12, 14, 9, 6, 6, 2, 7]","['Kitchen', 'Food', 'Fitness', 'Home']",0.95
3295,"[6136, 7693, 7215, 140, 9921]","['Kitchen', 'Food']","[2, 2, 12, 15, 4]","['Kitchen', 'Food']",0.95
3297,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[6, 2, 7]","['Kitchen', 'Food']",0.95
3302,"[6136, 5369, 7693, 3160, 4439]","['Home', 'Food', 'Audio', 'Kitchen', 'Electronics']","[5, 12, 4, 6, 7, 13, 14, 2]","['Home', 'Audio', 'Food', 'Kitchen', 'Electronics']",0.95
3303,"[6136, 3337, 4439, 7215, 193]","['Food', 'Audio', 'Smart Home']","[5, 8, 10]","['Audio', 'Food', 'Smart Home']",0.95
3304,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
3310,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],1.0
3312,"[7693, 4439, 9921, 8479, 3455]","['Kitchen', 'Audio']","[2, 5]","['Kitchen', 'Audio']",0.95
3318,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
3321,"[6136, 5369, 4372, 7693, 3337]","['Home', 'Food', 'Smart Home', 'Fitness', 'Kitchen']","[10, 14, 11, 11, 3, 14, 8, 3, 11, 4]","['Home', 'Food', 'Smart Home', 'Fitness', 'Kitchen']",0.95
3330,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
3333,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
3335,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
3336,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
3345,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
3348,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
3353,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
3354,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],1.0
3356,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],1.0
3363,"[6136, 7693, 3160, 4439, 7215]","['Kitchen', 'Food', 'Electronics', 'Audio']","[4, 13, 5, 6, 7, 6, 10, 9, 4, 4]","['Kitchen', 'Electronics', 'Audio', 'Food']",0.95
3369,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
3372,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
3377,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
3381,"[6136, 7693, 3160, 7215, 9921]","['Kitchen', 'Food', 'Electronics']","[2, 2, 13, 15, 13, 7]","['Kitchen', 'Electronics', 'Food']",0.95
3382,"[6136, 4439, 7215, 8479, 2277]","['Food', 'Audio']","[7, 10, 7, 5, 15]","['Food', 'Audio']",0.95
3384,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],1.0
3385,"[7693, 3337, 9921, 193, 3455]","['Kitchen', 'Smart Home']","[8, 2, 2]","['Kitchen', 'Smart Home']",0.95
3393,"[6136, 5369, 7693, 4439, 7215]","['Kitchen', 'Food', 'Audio', 'Home']","[10, 6, 6, 4, 6, 10, 5, 14, 12, 3]","['Kitchen', 'Food', 'Audio', 'Home']",0.95
3394,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],1.0
3399,"[7693, 4439, 9921, 8479, 3455]","['Kitchen', 'Audio']","[4, 5]","['Kitchen', 'Audio']",0.95
3409,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
3418,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
3420,"[813, 3337, 4727, 193, 4720]","['Toys', 'Smart Home']","[8, 8, 1, 8]","['Toys', 'Smart Home']",0.95
3439,"[6136, 5369, 4372, 7693, 4439]","['Home', 'Food', 'Audio', 'Fitness', 'Kitchen']","[14, 2, 2, 6, 11, 11, 7, 5]","['Home', 'Food', 'Audio', 'Fitness', 'Kitchen']",0.95
3440,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
3443,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],1.0
3451,"[6136, 5369, 4372, 7693, 7215]","['Kitchen', 'Food', 'Fitness', 'Home']","[7, 9, 2, 14, 11, 3, 6]","['Kitchen', 'Food', 'Fitness', 'Home']",0.95
3452,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
3454,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],1.0
3461,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],1.0
3465,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],1.0
3474,"[140, 7693, 9921, 3455, 9504]",['Kitchen'],[2],['Kitchen'],1.0
3476,"[6136, 813, 4372, 7693, 7215]","['Toys', 'Food', 'Fitness', 'Kitchen']","[6, 2, 4, 1, 2, 10, 4, 1, 11, 9]","['Kitchen', 'Food', 'Fitness', 'Toys']",0.95
3478,"[6136, 7693, 4439, 7215, 9921]","['Kitchen', 'Food', 'Audio']","[4, 9, 5]","['Kitchen', 'Food', 'Audio']",0.95
3480,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
3489,"[6136, 5369, 7693, 7215, 9921]","['Kitchen', 'Food', 'Home']","[10, 6, 10, 14, 14, 2, 12, 6, 2]","['Kitchen', 'Food', 'Home']",0.95
3493,"[6136, 5369, 813, 7215, 5544]","['Toys', 'Food', 'Home']","[1, 12, 12, 15, 3, 14, 1, 10, 1, 6]","['Toys', 'Food', 'Home']",0.95
3498,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],1.0
3501,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],1.0
3505,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[6, 2]","['Kitchen', 'Food']",0.95
3509,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
3510,"[6136, 5369, 7693, 7215, 9921]","['Kitchen', 'Food', 'Home']","[12, 14, 2, 4, 10, 6]","['Kitchen', 'Food', 'Home']",0.95
3521,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
3523,"[6136, 4439, 7215, 8479, 2277]","['Food', 'Audio']","[5, 3]","['Audio', 'Food']",0.95
3527,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
3529,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
3531,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],1.0
3532,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],1.0
3536,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],1.0
3537,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[7, 4, 9, 4]","['Kitchen', 'Food']",0.95
3540,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
3542,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
3543,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],1.0
3547,"[813, 7693, 3337, 9921, 4727]","['Toys', 'Kitchen', 'Smart Home']","[4, 1, 8]","['Kitchen', 'Smart Home', 'Toys']",0.95
3551,"[6136, 813, 7693, 7215, 9921]","['Toys', 'Food', 'Kitchen']","[7, 2, 3, 1]","['Kitchen', 'Food', 'Toys']",0.95
3562,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
3565,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],1.0
3567,"[813, 7693, 9921, 4727, 3455]","['Toys', 'Kitchen']","[2, 1, 2, 1]","['Kitchen', 'Toys']",1.0
3568,"[6136, 813, 7693, 4439, 7215]","['Toys', 'Food', 'Audio', 'Kitchen']","[12, 1, 5, 6, 10, 10, 4, 9, 1, 15]","['Toys', 'Food', 'Audio', 'Kitchen']",0.95
3581,"[4439, 8479, 9511, 6240, 9019]",['Audio'],"[5, 5]",['Audio'],0.95
3582,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
3584,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[2, 3, 10, 12, 12, 7]","['Kitchen', 'Food']",0.95
3586,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
3601,"[6136, 7693, 3337, 7215, 9921]","['Kitchen', 'Food', 'Smart Home']","[15, 3, 8, 8, 7, 8, 4]","['Kitchen', 'Food', 'Smart Home']",0.95
3602,"[6136, 5369, 4372, 7693, 3337]","['Home', 'Food', 'Smart Home', 'Fitness', 'Kitchen']","[8, 15, 14, 3, 11, 10, 15, 2, 8, 7]","['Home', 'Food', 'Smart Home', 'Fitness', 'Kitchen']",0.95
3607,"[6136, 5369, 7693, 4439, 7215]","['Kitchen', 'Food', 'Audio', 'Home']","[2, 5, 5, 14, 5, 9]","['Kitchen', 'Audio', 'Food', 'Home']",0.95
3609,"[5369, 813, 3160, 5544, 4727]","['Toys', 'Home', 'Electronics']","[1, 13, 14]","['Toys', 'Electronics', 'Home']",0.95
3619,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],1.0
3624,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
3625,"[6136, 5369, 7693, 3337, 7215]","['Kitchen', 'Food', 'Home', 'Smart Home']","[2, 12, 10, 8, 6, 14, 9, 6, 14, 7]","['Kitchen', 'Food', 'Home', 'Smart Home']",0.95
3626,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
3628,"[813, 7693, 4439, 9921, 4727]","['Toys', 'Kitchen', 'Audio']","[4, 5, 1, 4]","['Kitchen', 'Audio', 'Toys']",0.95
3631,"[6136, 5369, 4372, 7693, 4439]","['Home', 'Food', 'Audio', 'Fitness', 'Kitchen']","[15, 11, 5, 6, 10, 10, 9, 4, 14, 5]","['Home', 'Food', 'Audio', 'Fitness', 'Kitchen']",0.95
3632,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
3635,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
3636,"[3337, 193, 9822, 2127, 6136]","['Food', 'Smart Home']",[8],['Smart Home'],0.9500000000000001
3640,"[6136, 813, 7215, 4727, 2277]","['Toys', 'Food']","[1, 3, 1]","['Toys', 'Food']",1.0
3650,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
3651,"[6136, 813, 7693, 3160, 3337]","['Food', 'Smart Home', 'Toys', 'Kitchen', 'Electronics']","[13, 9, 16, 5, 2, 7, 2, 8, 1, 9]","['Audio', 'Food', 'Smart Home', 'Toys', 'Kitchen', 'Electronics']",0.95
3654,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
3656,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
3657,"[6136, 3337, 7215, 193, 2277]","['Food', 'Smart Home']","[3, 9, 8, 8]","['Food', 'Smart Home']",0.95
3663,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],1.0
3665,"[6136, 813, 7693, 4439, 7215]","['Toys', 'Food', 'Audio', 'Kitchen']","[10, 2, 1, 6, 7, 6, 5, 5, 4]","['Kitchen', 'Food', 'Audio', 'Toys']",0.95
3667,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
3668,"[6136, 813, 7215, 4727, 2277]","['Toys', 'Food']","[1, 1, 3]","['Toys', 'Food']",1.0
3670,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],1.0
3674,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
3683,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
3686,"[6136, 813, 7693, 7215, 9921]","['Toys', 'Food', 'Kitchen']","[1, 2, 1, 3, 1]","['Toys', 'Kitchen', 'Food']",1.0
3694,"[6136, 5369, 813, 4372, 7693]","['Home', 'Food', 'Toys', 'Fitness', 'Kitchen']","[1, 3, 7, 15, 12, 2, 14, 11, 5, 4]","['Home', 'Food', 'Audio', 'Toys', 'Fitness', 'Kitchen']",0.95
3698,"[6136, 5369, 813, 7693, 3160]","['Home', 'Food', 'Toys', 'Kitchen', 'Electronics']","[12, 6, 2, 14, 1, 12, 13, 3, 12, 12]","['Home', 'Food', 'Toys', 'Kitchen', 'Electronics']",0.95
3700,"[6136, 7215, 2277, 8138, 9599]",['Food'],"[3, 3]",['Food'],1.0
3703,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
3705,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],1.0
3707,"[6136, 5369, 3160, 7215, 5544]","['Food', 'Electronics', 'Home']","[14, 10, 10, 10, 14, 13]","['Home', 'Electronics', 'Food']",0.95
3708,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
3718,"[6136, 7693, 4439, 7215, 9921]","['Kitchen', 'Food', 'Audio']","[4, 9, 5]","['Kitchen', 'Food', 'Audio']",0.95
3724,"[6136, 7215, 2277, 8138, 9599]",['Food'],"[6, 3]",['Food'],0.95
3726,"[6136, 813, 4372, 7693, 7215]","['Toys', 'Food', 'Fitness', 'Kitchen']","[10, 1, 3, 12, 2, 12, 2, 11, 9, 12]","['Toys', 'Food', 'Fitness', 'Kitchen']",0.95
3728,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
3730,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
3733,"[6136, 7693, 3337, 7215, 9921]","['Kitchen', 'Food', 'Smart Home']","[2, 12, 10, 8, 10]","['Kitchen', 'Food', 'Smart Home']",0.95
3738,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],1.0
3750,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],1.0
3752,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
3753,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
3754,"[6136, 7693, 4439, 7215, 9921]","['Kitchen', 'Food', 'Audio']","[3, 7, 6, 15, 3, 3, 7, 12, 4, 5]","['Kitchen', 'Food', 'Audio']",0.95
3755,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],1.0
3756,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
3758,"[6136, 813, 7693, 4439, 7215]","['Toys', 'Food', 'Audio', 'Kitchen']","[1, 9, 5, 4]","['Toys', 'Food', 'Audio', 'Kitchen']",0.95
3761,"[6136, 4372, 3337, 4439, 7215]","['Food', 'Fitness', 'Audio', 'Smart Home']","[9, 9, 8, 7, 9, 11, 5, 9, 11]","['Food', 'Fitness', 'Audio', 'Smart Home']",0.95
3762,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
3768,"[6136, 5369, 813, 7693, 3337]","['Home', 'Food', 'Smart Home', 'Toys', 'Kitchen']","[1, 6, 14, 8, 5, 8, 2, 3, 5, 2]","['Home', 'Food', 'Audio', 'Smart Home', 'Toys', 'Kitchen']",0.95
3769,"[6136, 5369, 813, 7693, 4439]","['Home', 'Food', 'Audio', 'Toys', 'Kitchen']","[1, 2, 15, 5, 3, 2, 14, 1, 3, 1]","['Home', 'Audio', 'Food', 'Toys', 'Kitchen']",0.95
3777,"[193, 6136, 5369, 7693, 3160]","['Home', 'Food', 'Smart Home', 'Kitchen', 'Electronics']","[8, 2, 3, 13, 5, 14, 7, 8]","['Home', 'Food', 'Audio', 'Smart Home', 'Kitchen', 'Electronics']",0.95
3787,"[6136, 5369, 7693, 7215, 9921]","['Kitchen', 'Food', 'Home']","[14, 2, 15, 15]","['Kitchen', 'Home', 'Food']",0.95
3794,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],"[2, 2]",['Kitchen'],1.0
3796,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],1.0
3803,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[3, 9, 10, 4]","['Kitchen', 'Food']",0.95
3804,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
3806,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
3808,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
3822,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
